,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
982,46,7,1,2,1,294,2,1,2,29,3,444,1.0,196.0,1.0,1,1
983,59,3,1,1,1,1857,1,1,2,29,3,386,1.0,168.0,4.0,1,1
984,30,3,2,1,1,1422,2,2,2,29,3,305,1.0,223.0,27.0,1,1
985,27,10,1,2,2,254,2,2,2,29,3,194,1.0,188.0,1.0,1,1
986,39,3,3,1,1,547,2,1,2,29,3,317,2.0,260.0,4.0,1,1
987,41,3,1,1,1,-412,2,1,2,29,3,85,1.0,195.0,5.0,2,1
988,53,4,1,2,1,-76,1,1,2,29,3,173,1.0,164.0,4.0,2,1
989,51,3,2,1,1,0,2,1,1,29,3,121,1.0,244.0,2.0,1,1
990,28,1,1,2,1,629,2,1,2,29,3,107,1.0,245.0,2.0,2,1
991,31,3,2,1,1,1120,2,1,2,29,3,217,2.0,239.0,1.0,2,1
992,41,1,2,2,1,1322,2,1,2,29,3,58,1.0,266.0,1.0,1,1
993,35,1,2,2,1,111,2,1,2,29,3,55,1.0,195.0,3.0,1,1
994,53,5,3,2,1,388,2,2,2,29,3,67,1.0,247.0,1.0,1,1
995,34,3,1,1,1,498,2,1,2,29,3,84,1.0,251.0,2.0,1,1
996,55,5,1,2,1,273,2,1,2,29,3,84,3.0,183.0,3.0,1,1
997,37,3,1,1,1,1330,2,1,2,29,3,41,2.0,261.0,1.0,1,1
998,28,1,1,2,1,-97,2,1,2,29,3,79,1.0,225.0,2.0,3,1
999,42,4,3,3,1,299,2,1,2,29,3,305,2.0,261.0,2.0,1,1
1000,41,3,1,1,1,2665,2,1,2,29,3,112,1.0,183.0,10.0,2,1
1001,31,5,2,1,1,424,1,1,2,29,3,106,1.0,161.0,2.0,1,1
1002,31,3,1,1,1,732,2,1,2,29,3,542,1.0,241.0,1.0,1,1
1003,38,7,2,1,1,-274,2,2,2,29,3,103,1.0,247.0,2.0,1,1
1004,48,2,1,3,1,1496,2,1,1,29,3,284,2.0,258.0,2.0,1,1
1005,58,3,3,2,1,44,2,1,2,29,3,147,1.0,195.0,1.0,2,1
1006,39,4,2,1,1,263,2,1,2,29,3,160,1.0,199.0,6.0,1,1
1007,34,3,1,1,1,303,2,1,2,29,3,50,1.0,195.0,2.0,1,1
1008,30,2,2,2,1,-386,2,1,2,29,3,196,1.0,237.0,2.0,2,1
1009,36,3,1,1,1,0,2,1,2,29,3,86,1.0,237.0,17.0,2,1
1010,53,5,1,1,1,1405,2,2,2,29,3,140,1.0,244.0,1.0,1,1
1011,34,5,1,1,1,16992,2,1,2,29,3,71,1.0,245.0,1.0,1,1
1012,36,4,1,2,1,-557,2,2,2,29,3,484,1.0,253.0,1.0,1,1
1013,33,3,2,1,1,1345,2,1,2,29,3,257,1.0,262.0,3.0,1,1
1014,35,4,2,2,1,1239,2,1,2,29,3,112,1.0,195.0,1.0,1,1
1015,29,3,1,1,1,246,2,1,2,29,3,61,1.0,265.0,1.0,1,1
1016,36,1,2,2,1,135,2,1,2,29,3,263,2.0,192.0,3.0,2,1
1017,37,2,1,2,1,1694,2,2,2,29,3,404,2.0,251.0,6.0,1,1
1018,44,3,1,3,1,5418,2,2,2,29,3,188,1.0,185.0,5.0,1,1
1019,28,1,1,2,1,172,2,1,2,29,3,282,1.0,248.0,2.0,2,1
1020,46,1,3,2,1,660,2,1,2,29,3,1026,1.0,259.0,2.0,1,1
1021,40,4,3,2,1,94,2,1,2,29,3,121,1.0,245.0,1.0,1,1
1022,30,2,2,2,1,193,2,1,2,29,3,326,1.0,244.0,2.0,1,1
1023,45,4,1,3,1,487,2,1,2,29,3,117,1.0,163.0,4.0,1,1
1024,29,1,2,2,1,2768,2,1,2,29,3,69,1.0,241.0,4.0,1,1
1025,41,2,1,2,1,1141,2,1,2,29,3,75,1.0,247.0,1.0,1,1
1026,35,5,1,2,1,128,1,2,2,29,3,456,1.0,205.0,2.0,2,1
1027,32,4,2,2,1,160,2,1,1,29,3,48,1.0,265.0,1.0,1,1
1028,31,2,2,1,1,1025,1,1,2,29,3,93,1.0,254.0,3.0,1,1
1029,31,4,1,2,1,360,2,2,2,29,3,89,1.0,241.0,1.0,1,1
1030,40,3,1,1,1,351,2,1,2,29,3,338,1.0,254.0,3.0,1,1
1031,32,1,2,2,1,-32,1,1,2,29,3,320,1.0,185.0,5.0,2,1
1032,34,1,2,2,1,391,2,1,2,29,3,77,1.0,265.0,2.0,1,1
1033,37,5,1,1,1,183,2,1,2,29,3,51,1.0,258.0,1.0,1,1
1034,35,5,2,2,1,175,2,1,2,29,3,219,1.0,246.0,1.0,1,1
1035,28,10,2,1,1,0,2,1,2,29,3,379,1.0,192.0,1.0,1,1
1036,39,4,1,2,1,648,2,1,2,29,3,85,2.0,240.0,1.0,1,1
1037,28,11,2,1,1,682,2,1,2,29,3,356,1.0,255.0,2.0,2,1
1038,28,1,2,2,1,1391,2,1,2,29,3,462,2.0,247.0,1.0,1,1
1039,59,3,1,1,1,2365,1,2,2,29,3,36,1.0,188.0,4.0,1,1
1040,44,3,1,1,1,149,2,1,2,29,3,507,1.0,220.0,2.0,3,1
1041,56,4,1,3,1,420,2,1,2,29,3,129,1.0,265.0,1.0,1,1
1042,35,1,1,1,1,-272,1,2,2,29,3,309,1.0,197.0,13.0,2,1
1043,50,10,1,2,1,2061,2,2,2,29,3,197,2.0,244.0,3.0,1,1
1044,34,5,2,2,1,341,1,2,2,29,3,136,1.0,262.0,3.0,1,1
1045,34,4,2,2,1,381,2,1,2,29,3,83,1.0,262.0,1.0,1,1
1046,31,3,1,2,1,678,2,1,2,29,3,249,1.0,259.0,4.0,1,1
1047,36,7,2,1,1,658,2,1,2,29,3,99,1.0,227.0,3.0,1,1
1048,35,5,3,1,1,1242,2,1,2,29,3,141,1.0,245.0,3.0,1,1
1049,26,3,3,1,2,-402,1,2,2,29,3,66,2.0,262.0,2.0,1,1
1050,52,3,1,2,1,596,2,1,2,29,3,113,1.0,188.0,1.0,2,1
1051,32,3,2,2,1,138,2,1,2,29,3,432,1.0,182.0,9.0,2,1
1052,39,2,1,2,1,1099,1,1,2,29,3,211,2.0,245.0,6.0,1,1
1053,40,5,2,2,2,45,1,2,2,29,3,261,1.0,182.0,23.0,2,1
1054,35,1,1,2,1,147,2,2,2,29,3,41,1.0,184.0,7.0,1,1
1055,32,4,2,2,1,1139,2,1,2,29,3,57,1.0,191.0,1.0,1,1
1056,53,4,2,3,1,354,2,1,2,29,3,133,1.0,226.0,2.0,1,1
1057,47,4,1,3,1,475,2,2,2,29,3,99,2.0,251.0,7.0,2,1
1058,38,4,1,3,1,406,2,1,2,29,3,138,1.0,188.0,5.0,1,1
1059,45,4,1,3,1,300,2,1,2,29,3,203,1.0,261.0,3.0,1,1
1060,34,3,1,1,1,349,2,2,2,29,3,133,2.0,185.0,3.0,1,1
1061,55,2,3,3,1,2923,2,1,2,29,3,94,1.0,259.0,2.0,1,1
1062,59,3,2,2,1,671,2,2,2,29,3,219,2.0,259.0,5.0,1,1
1063,53,2,1,2,1,367,2,2,2,29,3,155,1.0,261.0,2.0,1,1
1064,52,5,1,2,1,1,1,1,2,29,3,189,1.0,248.0,6.0,2,1
1065,39,7,3,1,1,208,2,1,2,29,3,81,1.0,240.0,2.0,1,1
1066,53,9,3,2,1,246,2,1,2,29,3,158,2.0,247.0,1.0,1,1
1067,38,3,2,1,1,16957,2,1,1,29,3,208,1.0,247.0,2.0,1,1
1068,28,5,1,2,1,232,2,2,2,29,3,72,1.0,261.0,1.0,1,1
1069,40,4,3,3,1,4168,2,1,2,29,3,91,1.0,223.0,3.0,1,1
1070,26,4,2,3,1,155,2,1,2,29,3,291,1.0,244.0,4.0,1,1
1071,46,4,1,2,1,-3,2,1,2,29,3,79,2.0,265.0,2.0,1,1
1072,45,5,1,2,1,398,2,1,2,29,3,227,1.0,246.0,5.0,1,1
1073,56,3,2,1,1,6507,2,2,2,29,3,134,1.0,196.0,1.0,1,1
1074,28,3,2,1,1,882,1,2,2,29,3,94,1.0,205.0,2.0,1,1
1075,40,5,1,2,1,56,2,2,2,29,3,194,1.0,247.0,1.0,1,1
1076,58,4,1,2,1,1298,2,1,2,29,3,522,2.0,245.0,4.0,1,1
1077,28,5,2,2,1,527,2,1,2,29,3,161,2.0,265.0,1.0,1,1
1078,30,4,2,2,1,-61,1,1,2,29,3,111,2.0,196.0,1.0,1,1
1079,41,3,1,1,1,-29,1,1,2,29,3,41,2.0,266.0,2.0,1,1
1080,30,2,2,2,1,1923,1,2,2,29,3,114,2.0,192.0,2.0,2,1
1081,32,3,1,1,1,2213,1,1,2,29,3,125,2.0,154.0,7.0,1,1
1082,49,3,2,1,1,145,2,1,2,29,3,57,2.0,248.0,38.0,1,1
1083,47,3,1,1,2,-337,1,2,2,29,3,243,4.0,161.0,2.0,1,1
1084,27,5,2,2,1,261,2,1,2,29,3,236,2.0,247.0,2.0,1,1
1085,28,5,2,1,1,-214,2,1,2,29,3,228,2.0,262.0,3.0,1,1
1086,57,3,3,1,1,-676,2,2,2,29,3,100,2.0,247.0,1.0,1,1
1087,38,5,3,2,1,531,1,1,2,29,3,214,3.0,226.0,7.0,1,1
1088,30,2,2,2,1,9,1,2,2,29,3,194,2.0,205.0,2.0,1,1
1089,29,5,2,1,1,370,2,1,2,29,3,119,2.0,251.0,5.0,1,1
1090,31,3,1,2,1,0,1,1,2,29,3,120,2.0,160.0,2.0,1,1
1091,56,7,3,3,1,29,1,1,2,29,3,52,2.0,227.0,1.0,1,1
1092,44,3,1,2,1,488,1,2,2,29,3,138,2.0,183.0,11.0,1,1
1093,34,4,1,2,1,-211,2,1,2,29,3,135,2.0,184.0,5.0,1,1
1094,33,4,1,3,1,902,2,1,2,29,3,207,2.0,247.0,2.0,1,1
1095,36,5,1,2,1,1508,1,1,2,29,3,187,2.0,185.0,8.0,1,1
1096,26,5,2,1,1,43,2,2,2,29,3,169,3.0,246.0,1.0,1,1
1097,28,11,2,2,1,24,2,1,2,29,3,284,2.0,196.0,2.0,1,1
1098,35,5,3,2,2,362,1,1,2,29,3,329,2.0,240.0,8.0,2,1
1099,33,2,2,2,1,772,2,1,2,29,3,323,2.0,259.0,3.0,3,1
1100,30,3,1,1,1,112,2,1,2,29,3,464,2.0,258.0,1.0,2,1
1101,57,3,3,1,1,1016,2,1,2,29,3,462,2.0,234.0,5.0,1,1
1102,29,3,1,1,1,1366,2,1,2,29,3,90,2.0,245.0,3.0,1,1
1103,32,2,1,2,1,356,2,1,2,29,3,56,2.0,223.0,5.0,1,1
1104,37,3,3,2,1,414,1,1,2,29,3,293,2.0,162.0,4.0,1,1
1105,50,4,1,3,1,2142,2,1,2,29,3,309,2.0,224.0,1.0,2,1
1106,40,5,2,2,1,822,2,2,2,29,3,155,2.0,245.0,3.0,1,1
1107,32,5,2,2,1,337,2,1,2,29,3,213,2.0,261.0,1.0,2,1
1108,48,5,1,2,1,101,2,1,2,29,3,414,2.0,192.0,3.0,1,1
1109,45,5,2,2,1,-55,1,1,2,29,3,78,3.0,197.0,1.0,1,1
1110,31,5,2,2,1,304,1,1,2,29,3,293,2.0,160.0,2.0,2,1
1111,27,4,2,2,2,81,1,2,2,29,3,123,2.0,205.0,2.0,3,1
1112,47,4,1,3,1,613,2,1,2,29,3,49,3.0,255.0,2.0,2,1
1113,31,5,1,1,1,702,1,2,2,29,3,157,3.0,182.0,29.0,1,1
1114,45,1,1,3,1,-407,2,2,2,29,3,503,2.0,224.0,18.0,2,1
1115,32,4,1,3,1,2291,2,2,2,29,3,489,3.0,182.0,24.0,2,1
1116,37,5,1,2,1,1120,2,1,2,29,3,88,3.0,244.0,5.0,1,1
1117,47,4,2,2,1,263,2,2,2,29,3,127,2.0,255.0,1.0,2,1
1118,30,2,2,2,2,-261,2,1,2,29,3,1139,2.0,255.0,1.0,2,1
1119,33,2,1,2,1,554,2,1,2,29,3,162,2.0,258.0,1.0,2,1
1120,33,1,2,2,1,303,1,1,2,29,3,483,2.0,266.0,1.0,1,1
1121,32,4,1,2,1,-460,2,2,2,29,3,131,2.0,206.0,6.0,2,1
1122,57,5,3,2,1,77,2,2,2,29,3,168,3.0,246.0,2.0,1,1
1123,47,9,1,1,1,1225,2,2,2,29,3,191,3.0,227.0,2.0,1,1
1124,39,3,2,1,1,4023,2,1,2,29,3,126,2.0,238.0,8.0,2,1
1125,28,5,2,2,1,8,2,1,2,29,3,389,2.0,254.0,3.0,1,1
1126,31,5,3,2,1,0,1,1,2,29,3,138,2.0,164.0,4.0,2,1
1127,39,5,3,2,1,1333,2,2,2,29,3,585,2.0,246.0,1.0,1,1
1128,31,7,1,2,1,10,2,2,2,29,3,161,3.0,188.0,9.0,1,1
1129,49,3,2,2,1,61,2,1,2,29,3,185,2.0,246.0,1.0,1,1
1130,33,4,3,2,1,880,2,2,2,29,3,263,3.0,239.0,1.0,1,1
1131,39,4,1,2,1,360,2,1,2,29,3,325,2.0,260.0,2.0,1,1
1132,54,1,1,2,1,263,1,2,1,29,3,283,4.0,195.0,7.0,1,1
1133,35,4,2,2,1,297,2,1,2,29,3,251,3.0,265.0,4.0,1,1
1134,26,4,2,2,1,249,2,1,2,29,3,235,3.0,262.0,5.0,1,1
1135,31,3,2,1,1,1724,2,1,1,29,3,152,2.0,254.0,1.0,1,1
1136,31,2,2,2,1,442,2,1,2,29,3,355,3.0,258.0,3.0,1,1
1137,46,3,3,1,1,-154,2,2,2,29,3,150,2.0,247.0,2.0,1,1
1138,27,5,2,2,1,223,1,2,2,29,3,253,2.0,192.0,3.0,3,1
1139,34,5,1,2,1,1137,1,1,2,29,3,383,2.0,206.0,1.0,2,1
1140,31,4,2,3,1,3466,2,1,1,29,3,267,3.0,183.0,25.0,2,1
1141,39,3,2,1,1,313,1,2,2,29,3,118,5.0,196.0,1.0,2,1
1142,28,10,2,2,1,1166,1,2,2,30,3,177,3.0,192.0,3.0,2,1
1143,34,3,1,1,1,1310,1,1,1,30,3,521,3.0,158.0,7.0,2,1
1144,36,2,1,2,1,1053,2,1,1,30,3,99,1.0,259.0,1.0,1,1
1145,35,4,1,2,1,6411,2,2,2,30,3,144,1.0,266.0,2.0,1,1
1146,35,5,2,2,1,951,2,1,2,30,3,163,1.0,254.0,1.0,1,1
1147,30,2,1,2,1,2212,2,1,1,30,3,41,1.0,249.0,2.0,2,1
1148,36,10,2,1,1,583,1,1,2,30,3,859,1.0,235.0,1.0,2,1
1149,47,6,1,3,1,168,2,1,1,30,3,66,1.0,241.0,1.0,2,1
1150,28,1,1,2,1,-247,2,2,2,30,3,121,1.0,240.0,2.0,1,1
1151,49,3,1,1,1,342,1,1,2,30,3,433,2.0,228.0,1.0,1,1
1152,59,1,1,3,1,879,2,1,2,30,3,126,5.0,259.0,7.0,1,1
1153,29,2,2,1,1,737,2,2,2,30,3,499,5.0,248.0,1.0,1,1
1154,35,5,2,1,1,364,1,2,2,30,3,162,3.0,205.0,3.0,1,1
1155,35,5,2,2,1,2144,2,1,2,30,3,146,2.0,262.0,2.0,1,1
1156,34,5,3,2,1,1301,2,1,2,30,3,196,2.0,189.0,2.0,1,1
1157,47,5,3,1,1,405,2,1,2,30,3,236,1.0,260.0,1.0,1,1
1158,26,5,3,1,1,3154,2,2,2,30,3,350,3.0,248.0,1.0,1,1
1159,31,5,2,1,1,236,2,1,2,30,3,200,1.0,259.0,1.0,1,1
1160,33,5,1,1,1,525,2,2,2,30,3,499,1.0,247.0,1.0,1,1
1161,42,5,2,2,1,60,2,2,2,30,3,183,2.0,241.0,1.0,2,1
1162,60,1,3,2,1,663,1,2,2,30,3,385,3.0,197.0,1.0,2,1
1163,29,1,1,2,1,957,2,2,2,30,3,258,2.0,263.0,3.0,1,1
1164,58,7,1,1,1,0,1,2,2,30,3,540,1.0,2.0,2.0,2,1
1165,36,6,3,2,1,5,2,1,2,30,3,169,1.0,2.0,2.0,2,1
1166,45,1,3,2,1,440,1,1,2,30,3,91,1.0,2.0,1.0,2,1
1167,50,3,1,1,1,0,1,1,2,30,3,199,1.0,205.0,1.0,1,1
1168,56,3,1,1,1,4,2,2,2,30,3,299,1.0,2.0,5.0,2,1
1169,39,4,1,3,1,976,2,1,2,30,3,80,1.0,2.0,2.0,2,1
1170,51,7,3,1,1,58,2,1,2,30,3,93,1.0,2.0,1.0,2,1
1171,39,10,1,1,1,1492,2,1,2,30,3,227,1.0,189.0,1.0,1,1
1172,46,2,1,2,1,417,2,1,2,30,3,219,1.0,2.0,1.0,2,1
1173,45,3,1,1,1,2363,1,1,2,30,3,125,1.0,2.0,1.0,2,1
1174,54,4,1,2,1,285,2,2,1,30,3,63,1.0,2.0,5.0,2,1
1175,55,9,1,2,1,905,1,1,2,30,3,861,1.0,2.0,1.0,2,1
1176,51,2,1,2,1,5699,2,1,2,30,3,436,1.0,270.0,2.0,1,1
1177,27,3,2,1,1,1081,1,2,2,30,3,158,3.0,206.0,2.0,2,1
1178,32,4,2,2,1,604,1,1,2,30,3,410,2.0,196.0,2.0,2,1
1179,31,3,1,1,1,1384,2,1,2,30,3,203,2.0,2.0,3.0,2,1
1180,60,1,1,2,1,2552,1,2,2,30,3,255,2.0,2.0,4.0,2,1
1181,46,5,1,2,1,198,2,1,2,30,3,153,1.0,2.0,6.0,2,1
1182,39,8,1,2,1,953,1,1,2,30,3,23,6.0,232.0,3.0,2,1
1183,51,5,2,2,1,527,2,1,2,30,3,197,1.0,2.0,3.0,2,1
1184,52,4,1,3,1,109,2,1,2,30,3,177,4.0,248.0,2.0,1,1
1185,31,6,2,2,1,315,1,1,2,30,3,130,1.0,2.0,1.0,2,1
1186,33,4,2,1,1,457,2,1,2,30,3,159,1.0,191.0,4.0,1,1
1187,34,8,2,3,1,443,1,1,2,30,3,10,1.0,2.0,1.0,2,1
1188,56,2,1,2,1,642,2,1,2,30,3,16,1.0,2.0,3.0,2,1
1189,36,2,2,2,1,511,2,2,2,30,3,706,1.0,252.0,1.0,1,1
1190,36,5,2,2,1,317,2,1,2,30,3,198,2.0,266.0,2.0,1,1
1191,52,3,1,1,1,1355,2,1,2,30,3,131,1.0,241.0,1.0,1,1
1192,33,4,2,2,1,22,1,1,2,30,3,76,2.0,207.0,1.0,1,1
1193,31,3,1,1,1,1400,2,1,2,30,3,175,2.0,2.0,1.0,2,1
1194,38,3,1,1,1,-70,2,1,2,30,3,140,1.0,2.0,3.0,2,1
1195,26,1,2,2,1,802,1,1,2,30,3,77,1.0,2.0,2.0,2,1
1196,57,3,3,1,1,2549,1,1,2,30,3,456,3.0,197.0,2.0,1,1
1197,39,5,1,2,1,-735,2,1,2,30,3,144,5.0,248.0,2.0,1,1
1198,45,3,1,1,1,-61,1,1,2,30,3,90,5.0,172.0,1.0,1,1
1199,51,1,1,2,1,0,2,2,2,30,3,150,1.0,252.0,1.0,1,1
1200,56,5,1,3,1,314,2,2,2,30,3,108,2.0,2.0,5.0,2,1
1201,26,5,2,1,1,152,1,1,2,30,3,151,2.0,2.0,1.0,2,1
1202,57,5,1,3,1,1276,2,1,2,30,3,44,1.0,200.0,4.0,1,1
1203,33,5,1,2,1,480,2,1,2,30,3,272,1.0,270.0,1.0,2,1
1204,36,1,2,2,1,133,1,1,2,30,3,632,3.0,228.0,14.0,2,1
1205,53,1,1,2,1,-375,2,1,2,30,3,103,1.0,252.0,1.0,1,1
1206,57,3,1,1,1,0,1,2,2,30,3,209,2.0,197.0,2.0,2,1
1207,28,4,2,2,1,1285,1,1,1,30,3,199,2.0,2.0,17.0,2,1
1208,45,7,3,2,1,44,1,2,2,30,3,250,2.0,2.0,1.0,2,1
1209,48,3,1,1,1,370,2,1,2,30,3,134,2.0,169.0,2.0,2,1
1210,32,3,1,1,1,943,2,1,2,30,3,402,2.0,2.0,2.0,2,1
1211,37,4,3,2,1,-175,2,1,2,30,3,638,4.0,266.0,1.0,1,1
1212,34,4,2,2,1,19833,2,1,2,30,3,84,4.0,252.0,1.0,2,1
1213,49,3,2,1,1,163,2,1,2,30,3,281,2.0,269.0,3.0,1,1
1214,53,5,1,1,1,2336,1,1,1,30,3,173,2.0,2.0,3.0,2,1
1215,56,4,1,2,1,2190,1,2,2,30,3,90,2.0,232.0,1.0,1,1
1216,26,2,2,2,1,512,2,2,2,30,3,206,5.0,239.0,3.0,1,1
1217,41,4,3,2,1,-333,2,1,2,30,3,118,3.0,270.0,2.0,1,1
1218,31,10,1,1,1,227,2,2,2,30,3,154,6.0,263.0,3.0,1,1
1219,36,1,3,1,1,281,1,1,2,30,3,60,2.0,2.0,1.0,2,1
1220,47,6,3,2,1,0,1,2,2,30,3,127,2.0,233.0,8.0,2,1
1221,46,4,1,3,1,665,1,1,2,30,3,89,4.0,235.0,2.0,1,1
1222,31,3,2,1,1,358,2,1,2,30,3,68,3.0,256.0,51.0,1,1
1223,41,5,3,2,1,692,2,1,2,30,3,249,3.0,245.0,3.0,1,1
1224,30,1,1,2,1,373,2,1,2,30,3,353,2.0,228.0,4.0,2,1
1225,46,5,1,1,1,43,2,1,1,30,3,162,3.0,2.0,7.0,2,1
1226,49,3,1,1,1,-969,1,1,2,30,3,61,2.0,2.0,1.0,2,1
1227,28,1,1,2,1,12,2,1,2,30,3,73,3.0,256.0,3.0,2,1
1228,30,5,2,2,1,316,2,2,2,30,3,130,2.0,2.0,2.0,2,1
1229,49,3,1,1,1,15,1,1,2,30,3,166,3.0,2.0,2.0,2,1
1230,28,3,2,1,1,2080,1,1,1,30,3,399,2.0,2.0,1.0,2,1
1231,31,6,2,3,1,163,1,1,2,30,3,707,2.0,2.0,1.0,2,2
1232,33,3,1,1,1,1071,1,1,2,2,4,84,2.0,174.0,4.0,1,1
1233,29,1,2,2,1,124,1,1,2,2,4,94,1.0,5.0,2.0,2,1
1234,36,5,2,2,1,265,2,2,2,2,4,88,1.0,273.0,1.0,1,1
1235,53,2,1,2,1,660,1,1,2,2,4,210,1.0,272.0,2.0,1,1
1236,44,4,1,2,1,294,2,1,2,2,4,246,1.0,259.0,2.0,1,1
1237,40,5,2,1,1,1646,2,1,2,2,4,215,1.0,242.0,2.0,1,2
1238,31,3,2,1,1,1130,2,1,2,2,4,181,1.0,264.0,3.0,1,1
1239,46,5,1,2,1,363,2,1,2,2,4,346,1.0,180.0,3.0,1,1
1240,47,5,1,2,1,349,2,2,2,2,4,112,1.0,273.0,1.0,1,1
1241,37,4,1,3,1,89,2,1,2,2,4,393,1.0,245.0,4.0,1,1
1242,32,1,2,2,1,1,1,1,2,2,4,75,1.0,208.0,1.0,1,1
1243,48,4,2,2,1,-269,1,1,2,2,4,167,1.0,263.0,3.0,2,1
1244,46,2,3,2,1,-179,1,1,2,2,4,151,1.0,214.0,2.0,1,1
1245,40,3,1,1,1,572,1,1,2,2,4,133,3.0,5.0,2.0,2,1
1246,47,5,3,2,1,129,1,1,2,2,4,110,2.0,222.0,2.0,1,1
1247,37,2,2,2,1,21,2,1,2,2,4,96,1.0,271.0,2.0,2,1
1248,38,4,1,2,1,757,2,1,2,2,4,133,1.0,272.0,1.0,1,1
1249,56,2,3,2,1,218,2,1,2,2,4,113,2.0,249.0,2.0,1,1
1250,37,4,1,2,1,520,2,1,2,2,4,54,1.0,255.0,2.0,1,1
1251,55,8,1,2,1,5,1,1,2,2,4,269,1.0,206.0,2.0,1,1
1252,45,1,1,2,1,1097,2,2,2,2,4,174,1.0,208.0,1.0,1,1
1253,52,5,1,2,1,279,1,2,2,2,4,72,1.0,203.0,3.0,1,1
1254,36,4,2,3,1,367,1,1,2,2,4,217,1.0,221.0,1.0,1,1
1255,39,2,2,1,1,1222,2,1,2,2,4,251,1.0,242.0,2.0,1,1
1256,59,9,1,3,1,866,1,2,2,2,4,88,1.0,208.0,1.0,2,1
1257,44,6,1,2,1,0,2,1,2,2,4,699,1.0,272.0,1.0,1,2
1258,53,10,1,1,1,451,2,1,2,2,4,125,1.0,249.0,2.0,1,1
1259,26,5,2,2,1,3244,1,1,2,2,4,141,1.0,5.0,1.0,1,1
1260,51,5,1,2,1,1490,2,1,2,2,4,177,1.0,199.0,2.0,1,1
1261,47,1,3,2,1,207,2,1,2,2,4,244,1.0,271.0,4.0,1,1
1262,53,2,1,2,1,1563,2,1,2,2,4,124,2.0,5.0,1.0,2,1
1263,49,4,2,2,1,-367,2,1,2,2,4,98,1.0,207.0,1.0,1,1
1264,37,1,3,2,1,506,2,1,2,2,4,446,2.0,273.0,1.0,1,1
1265,43,7,1,3,1,629,2,1,2,2,4,70,3.0,265.0,4.0,2,1
1266,40,4,1,2,1,123,2,1,2,2,4,247,1.0,241.0,3.0,1,1
1267,45,10,1,1,1,430,2,1,2,2,4,221,1.0,206.0,2.0,1,1
1268,48,4,1,2,1,578,2,1,2,2,4,70,1.0,250.0,1.0,1,1
1269,45,8,3,3,1,221,1,1,2,2,4,93,1.0,235.0,1.0,1,1
1270,58,4,3,2,1,1103,2,1,2,2,4,226,1.0,202.0,4.0,1,1
1271,47,5,1,2,1,332,2,1,2,2,4,276,1.0,269.0,1.0,3,1
1272,60,5,1,2,1,358,1,1,2,2,4,95,1.0,216.0,2.0,1,1
1273,40,6,2,1,1,97,2,2,2,2,4,73,1.0,252.0,1.0,1,1
1274,36,5,3,2,1,-94,2,1,2,2,4,185,1.0,252.0,2.0,1,1
1275,31,6,3,1,1,256,2,1,2,2,4,264,1.0,201.0,2.0,3,1
1276,54,2,1,2,1,514,2,1,2,2,4,109,1.0,186.0,3.0,1,1
1277,40,6,3,2,1,507,2,1,2,2,4,134,1.0,266.0,7.0,1,1
1278,39,5,2,2,1,614,2,1,2,2,4,166,1.0,258.0,1.0,1,1
1279,31,5,2,2,1,44,1,1,2,2,4,200,5.0,175.0,2.0,1,1
1280,32,2,1,2,1,289,2,1,2,2,4,63,1.0,257.0,2.0,1,1
1281,47,7,1,2,1,583,2,1,2,2,4,495,1.0,258.0,2.0,1,1
1282,58,1,3,2,1,0,2,1,2,2,4,244,1.0,229.0,5.0,2,1
1283,34,4,1,2,1,-271,2,2,2,2,4,90,1.0,252.0,2.0,1,1
1284,38,2,1,2,1,304,1,2,2,2,4,238,1.0,214.0,1.0,1,1
1285,38,5,1,1,1,447,2,1,2,2,4,224,1.0,269.0,1.0,1,1
1286,40,9,1,3,1,407,2,1,2,2,4,200,1.0,271.0,1.0,1,1
1287,56,5,1,2,1,778,1,1,2,2,4,315,2.0,208.0,1.0,1,1
1288,36,6,1,2,1,533,2,1,2,2,4,619,1.0,272.0,1.0,1,1
1289,60,3,1,1,1,553,2,1,2,2,4,343,1.0,210.0,3.0,3,1
1290,56,4,1,2,1,659,2,1,2,2,4,148,1.0,188.0,3.0,1,1
1291,37,2,2,2,1,174,2,1,2,2,4,134,1.0,271.0,2.0,1,1
1292,38,1,1,2,1,-500,1,2,2,2,4,67,1.0,195.0,5.0,2,1
1293,53,3,1,2,1,478,2,1,2,2,4,66,1.0,264.0,2.0,1,1
1294,38,5,1,2,1,10,1,1,2,2,4,86,1.0,161.0,5.0,2,1
1295,45,2,1,2,1,-75,2,1,2,2,4,134,1.0,252.0,1.0,1,1
1296,40,4,1,2,1,746,2,2,2,2,4,241,1.0,262.0,3.0,2,1
1297,48,2,1,2,1,51,2,2,2,2,4,90,1.0,262.0,1.0,1,1
1298,58,1,1,2,1,580,1,2,1,2,4,161,3.0,5.0,3.0,2,1
1299,45,5,1,2,1,1818,1,1,2,2,4,197,1.0,241.0,2.0,2,1
1300,47,1,2,2,1,15,1,1,2,2,4,71,1.0,266.0,4.0,1,1
1301,53,3,1,3,1,798,2,1,1,2,4,45,1.0,217.0,2.0,1,1
1302,54,10,1,2,1,534,2,1,2,2,4,165,1.0,188.0,4.0,1,1
1303,38,2,2,2,1,-196,2,1,2,2,4,60,1.0,271.0,1.0,1,1
